timestamp,project_name,run_id,experiment_id,duration,ram_power,ram_energy,country_name,country_iso_code,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue,emissions,emissions_rate,cpu_power,gpu_power,cpu_energy,gpu_energy,energy_consumed,water_consumed,region,cloud_provider,cloud_region
2025-12-10T09:49:42,JMeter_Load_Test,18b0dc47-7b61-41b9-b48d-e9ec6b91f04f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.44208479199915,3.0,2.2843619930831663e-05,Italy,ITA,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.0,8,Apple M2,1,Apple M2,12.1097,43.1479,8.0,machine,N,1.0,0.0,,,,,,,,,,,
2025-12-10T11:08:17,JMeter_Load_Test,5ffd14a9-10ef-4062-8759-9e53551ae464,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,700.1786231659971,3.0,0.0002293252980983,Italy,ITA,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.0,8,Apple M2,1,Apple M2,12.1097,43.1479,8.0,machine,N,1.0,0.0,0.0002067413126798,2.952693867531598e-07,5.047182255747128,0.265079382183908,0.0003857986455829,1.00047541213406e-05,0.0006251286978026,0.0,,,
2025-12-10T11:53:30,JMeter_Load_Test,7b577769-d70b-4554-9d9d-413317987c65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,51.685033375000785,3.0,1.823057951582996e-05,Italy,ITA,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.0,8,Apple M2,1,Apple M2,12.1097,43.1479,8.0,machine,N,1.0,0.0,,,,0.1475519999999999,,3.838536273819832e-07,,,,,
2025-12-10T12:31:39,JMeter_Load_Test,67472ff2-ee99-45a1-b9f1-1c67a59eceba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,130.35368354199818,3.0,4.825719316082842e-05,Italy,ITA,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.0,8,Apple M2,1,Apple M2,12.1097,43.1479,8.0,machine,N,1.0,0.0,2.064498814143589e-05,1.583767146463825e-07,0.7287135416666667,0.1216520833333333,1.31538493562323e-05,1.0137064879402026e-06,6.242474900500091e-05,0.0,,,
2025-12-10T12:34:09,JMeter_Load_Test,91234e43-75d8-4856-b218-912f18075b52,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,32.09764833399822,3.0,1.4335328403331006e-05,Italy,ITA,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.0,8,Apple M2,1,Apple M2,12.1097,43.1479,8.0,machine,N,1.0,0.0,7.318222604596319e-06,2.2799871593224377e-07,1.278926666666667,0.1027866666666666,7.524048223857613e-06,2.6890972129051804e-07,2.2128286348479124e-05,0.0,,,
2025-12-10T15:08:34,Micro_Benchmark_Filter,eea53749-476d-499a-9981-59185f29f2e1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.610981541998626,3.075,8.786229698914819e-05,Italy,ITA,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.0,8,Apple M2,1,Apple M2,12.1097,43.1479,8.0,machine,N,1.0,0.0,,,,0.0127833333333333,,3.6983954636449795e-07,,,,,
2025-12-10T15:17:42,Micro_Benchmark_Filter,91f3127e-4568-4845-9237-843fbb771ffb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.31569858399962,3.076923076923077,8.293841608747849e-05,Italy,ITA,macOS-15.6.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.0,8,Apple M2,1,Apple M2,12.1097,43.1479,8.0,machine,N,1.0,0.0,,,,0.00757753357753358,,2.1215858219083155e-07,,,,,
