Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1765272973463,3504,3504,3504,3504,3504,3504,3504,3504,45.71135711669922,48.36395263671875,44.85282897949219,44.56004333496094,42.72913360595703,41.78211212158203,41.72441864013672,42.48530578613281,42.517154693603516,60.000003814697266,45,35,26.3157901763916,30.000001907348633,36.842105865478516,35,30.000001907348633,12.629841804504395,8589934592,9663676416,6400163840,8638365696
204,1765272973668,3504,3504,3504,3504,3504,3504,3504,3504,47.10786437988281,49.29350662231445,45.840118408203125,45.68031311035156,43.51551055908203,43.53265380859375,43.44801330566406,44.58866500854492,44.613800048828125,31.57894515991211,35,20,20,14.285715103149414,9.523809432983398,4.761904716491699,0,12.629841804504395,8589934592,9663676416,6416678912,8638365696
203,1765272973873,3504,3504,3504,3504,3504,3504,3504,3504,47.10786437988281,49.29350662231445,45.840118408203125,45.68031311035156,43.51551055908203,43.53265380859375,43.44801330566406,44.58866500854492,44.613800048828125,33.333335876464844,25,23.809524536132813,23.809524536132813,0,0,0,0,12.629841804504395,8589934592,9663676416,6410436608,8638365696
204,1765272974077,3504,3504,3504,3504,3504,3504,3504,3504,47.10786437988281,49.29350662231445,45.840118408203125,45.68031311035156,43.51551055908203,43.53265380859375,43.44801330566406,44.58866500854492,44.613800048828125,28.571430206298828,20,20,14.285715103149414,0,0,0,0,12.7581205368042,8589934592,9663676416,6416089088,8638365696
200,1765272974282,3504,3504,3504,3504,3504,3504,3504,3504,47.10786437988281,49.29350662231445,45.840118408203125,45.68031311035156,43.51551055908203,43.53265380859375,43.44801330566406,44.58866500854492,44.613800048828125,30.000001907348633,23.809524536132813,25,21.052631378173828,0,0,0,0,12.7581205368042,8589934592,9663676416,6413320192,8638365696
204,1765272974483,3504,3504,3504,3504,3504,3504,3504,3504,47.10786437988281,49.29350662231445,45.840118408203125,45.68031311035156,43.51551055908203,43.53265380859375,43.44801330566406,44.58866500854492,44.613800048828125,30.000001907348633,30.000001907348633,35,23.809524536132813,50,5.263157844543457,4.761904716491699,0,12.7581205368042,8589934592,9663676416,6372032512,8638365696
203,1765272974688,3504,3504,3504,3504,3504,3504,3504,3504,41.93671798706055,42.822113037109375,40.62040710449219,40.9273681640625,40.85447311401367,40.847564697265625,40.66310119628906,41.705955505371094,41.33006286621094,20,15.000000953674316,15.000000953674316,15.000000953674316,42.85714340209961,9.523809432983398,15.789472579956055,4.761904716491699,12.7581205368042,8589934592,9663676416,6372605952,8638365696
200,1765272974892,3504,3504,3504,3504,3504,3504,3504,3504,41.93671798706055,42.822113037109375,40.62040710449219,40.9273681640625,40.85447311401367,40.847564697265625,40.66310119628906,41.705955505371094,41.33006286621094,23.809524536132813,19.047618865966797,14.285715103149414,10,0,0,0,0,12.7581205368042,8589934592,9663676416,6356828160,8638365696
200,1765272975093,3504,3504,3504,3504,3504,3504,3504,3504,41.93671798706055,42.822113037109375,40.62040710449219,40.9273681640625,40.85447311401367,40.847564697265625,40.66310119628906,41.705955505371094,41.33006286621094,21.052631378173828,20,10.526315689086914,19.047618865966797,10.526315689086914,19.047618865966797,5,0,12.023147583007813,8589934592,9663676416,6384664576,8629977088
199,1765272975294,3504,3504,3504,3504,3504,3504,3504,3504,41.93671798706055,42.822113037109375,40.62040710449219,40.9273681640625,40.85447311401367,40.847564697265625,40.66310119628906,41.705955505371094,41.33006286621094,15.000000953674316,15.000000953674316,15.000000953674316,15.000000953674316,19.047618865966797,30.000001907348633,4.761904716491699,0,12.023147583007813,8589934592,9663676416,6409404416,8629977088
204,1765272975494,3504,3504,3504,3504,3504,3504,3504,3504,41.93671798706055,42.822113037109375,40.62040710449219,40.9273681640625,40.85447311401367,40.847564697265625,40.66310119628906,41.705955505371094,41.33006286621094,20,15.789472579956055,14.285715103149414,10.526315689086914,21.052631378173828,35,0,0,12.023147583007813,8589934592,9663676416,6459310080,8629977088
201,1765272975699,3504,3504,3504,3504,3504,3504,3504,3504,45.440338134765625,45.75473403930664,43.24156188964844,43.896766662597656,41.48991012573242,40.99787139892578,40.980018615722656,41.80134201049805,41.70618438720703,10,9.523809432983398,5,4.761904716491699,4.761904716491699,0,0,0,12.023147583007813,8589934592,9663676416,6446202880,8629977088
204,1765272975902,3504,3504,3504,3504,3504,3504,3504,3504,45.440338134765625,45.75473403930664,43.24156188964844,43.896766662597656,41.48991012573242,40.99787139892578,40.980018615722656,41.80134201049805,41.70618438720703,10,10.526315689086914,10,9.523809432983398,4.761904716491699,0,0,0,12.023147583007813,8589934592,9663676416,6446202880,8629977088
204,1765272976107,3504,3504,3504,3504,3504,3504,3504,3504,45.440338134765625,45.75473403930664,43.24156188964844,43.896766662597656,41.48991012573242,40.99787139892578,40.980018615722656,41.80134201049805,41.70618438720703,19.047618865966797,23.809524536132813,10,0,0,0,0,0,10.182727813720703,8589934592,9663676416,6446202880,8629977088
204,1765272976312,3504,3504,3504,3504,3504,3504,3504,3504,45.440338134765625,45.75473403930664,43.24156188964844,43.896766662597656,41.48991012573242,40.99787139892578,40.980018615722656,41.80134201049805,41.70618438720703,15.789472579956055,15.000000953674316,15.000000953674316,9.523809432983398,0,0,0,0,10.182727813720703,8589934592,9663676416,6446202880,8629977088
200,1765272976517,3504,3504,3504,3504,3504,3504,3504,3504,40.61182403564453,40.99140548706055,39.10877227783203,39.65387725830078,39.73847579956055,39.53754425048828,39.54350280761719,40.16530227661133,40.18744659423828,19.047618865966797,14.285715103149414,5,5,0,0,0,0,10.182727813720703,8589934592,9663676416,6444761088,8629977088
204,1765272976718,3504,3504,3504,3504,3504,3504,3504,3504,40.61182403564453,40.99140548706055,39.10877227783203,39.65387725830078,39.73847579956055,39.53754425048828,39.54350280761719,40.16530227661133,40.18744659423828,35,30.000001907348633,23.809524536132813,20,0,0,0,0,10.182727813720703,8589934592,9663676416,6395133952,8629977088
201,1765272976923,3504,3504,3504,3504,3504,3504,3504,3504,40.61182403564453,40.99140548706055,39.10877227783203,39.65387725830078,39.73847579956055,39.53754425048828,39.54350280761719,40.16530227661133,40.18744659423828,23.809524536132813,15.000000953674316,14.285715103149414,9.523809432983398,0,0,0,0,10.182727813720703,8589934592,9663676416,6385729536,8629977088
201,1765272977125,3504,3504,3504,3504,3504,3504,3504,3504,40.61182403564453,40.99140548706055,39.10877227783203,39.65387725830078,39.73847579956055,39.53754425048828,39.54350280761719,40.16530227661133,40.18744659423828,5.263157844543457,9.523809432983398,0,0,5,4.761904716491699,0,0,10.772253036499023,8589934592,9663676416,6388170752,8613199872
200,1765272977327,3504,3504,3504,3504,3504,3504,3504,3504,40.61182403564453,40.99140548706055,39.10877227783203,39.65387725830078,39.73847579956055,39.53754425048828,39.54350280761719,40.16530227661133,40.18744659423828,23.809524536132813,15.789472579956055,10,5,0,0,0,0,10.772253036499023,8589934592,9663676416,6377177088,8613199872
203,1765272977529,3504,3504,3504,3504,3504,3504,3504,3504,39.44158172607422,39.796775817871094,37.96153259277344,38.53026580810547,38.58390808105469,38.46727752685547,38.446563720703125,39.063148498535156,38.905941009521484,25,19.047618865966797,10,5.263157844543457,0,0,4.761904716491699,0,10.772253036499023,8589934592,9663676416,6381764608,8613199872
204,1765272977733,3504,3504,3504,3504,3504,3504,3504,3504,39.44158172607422,39.796775817871094,37.96153259277344,38.53026580810547,38.58390808105469,38.46727752685547,38.446563720703125,39.063148498535156,38.905941009521484,20,15.789472579956055,10.526315689086914,14.285715103149414,20,19.047618865966797,4.761904716491699,4.761904716491699,10.772253036499023,8589934592,9663676416,6420742144,8596422656
203,1765272977938,3504,3504,3504,3504,3504,3504,3504,3504,39.44158172607422,39.796775817871094,37.96153259277344,38.53026580810547,38.58390808105469,38.46727752685547,38.446563720703125,39.063148498535156,38.905941009521484,14.285715103149414,14.285715103149414,9.523809432983398,9.523809432983398,15.000000953674316,28.571430206298828,5.263157844543457,0,10.772253036499023,8589934592,9663676416,6415155200,8579645440
204,1765272978142,3504,3504,3504,3504,3504,3504,3504,3504,39.44158172607422,39.796775817871094,37.96153259277344,38.53026580810547,38.58390808105469,38.46727752685547,38.446563720703125,39.063148498535156,38.905941009521484,10,0,4.761904716491699,5,0,0,0,0,8.718551635742188,8589934592,9663676416,6417793024,8579645440
202,1765272978347,3504,3504,3504,3504,3504,3504,3504,3504,39.44158172607422,39.796775817871094,37.96153259277344,38.53026580810547,38.58390808105469,38.46727752685547,38.446563720703125,39.063148498535156,38.905941009521484,10,19.047618865966797,10,0,0,0,0,0,8.718551635742188,8589934592,9663676416,6419021824,8579645440
203,1765272978550,3504,3504,3504,3504,3504,3504,3504,3504,41.27880859375,41.27970886230469,39.247833251953125,39.984947204589844,39.0485954284668,38.89262390136719,38.872215270996094,39.59670639038086,39.491485595703125,10,5.263157844543457,10,14.285715103149414,0,0,0,0,8.718551635742188,8589934592,9663676416,6393921536,8579645440
203,1765272978754,3504,3504,3504,3504,3504,3504,3504,3504,41.27880859375,41.27970886230469,39.247833251953125,39.984947204589844,39.0485954284668,38.89262390136719,38.872215270996094,39.59670639038086,39.491485595703125,10,13.636363983154297,4.761904716491699,0,0,0,0,0,8.718551635742188,8589934592,9663676416,6394757120,8579645440
200,1765272978958,3504,3504,3504,3504,3504,3504,3504,3504,41.27880859375,41.27970886230469,39.247833251953125,39.984947204589844,39.0485954284668,38.89262390136719,38.872215270996094,39.59670639038086,39.491485595703125,19.047618865966797,15.000000953674316,20,14.285715103149414,9.090909004211426,0,0,0,8.718551635742188,8589934592,9663676416,6405308416,8579645440
204,1765272979160,3504,3504,3504,3504,3504,3504,3504,3504,41.27880859375,41.27970886230469,39.247833251953125,39.984947204589844,39.0485954284668,38.89262390136719,38.872215270996094,39.59670639038086,39.491485595703125,15.000000953674316,10,9.523809432983398,0,0,0,0,0,9.669599533081055,8589934592,9663676416,6410764288,8579645440
202,1765272979365,3504,3504,3504,3504,3504,3504,3504,3504,41.27880859375,41.27970886230469,39.247833251953125,39.984947204589844,39.0485954284668,38.89262390136719,38.872215270996094,39.59670639038086,39.491485595703125,9.523809432983398,5,0,14.285715103149414,0,0,0,0,9.669599533081055,8589934592,9663676416,6411517952,8579645440
204,1765272979568,3504,3504,3504,3504,3504,3504,3504,3504,38.64598083496094,38.99120330810547,37.196800231933594,37.706443786621094,37.8009033203125,37.73652648925781,37.79730224609375,38.33099365234375,38.31120300292969,0,4.761904716491699,4.761904716491699,0,0,0,0,0,9.669599533081055,8589934592,9663676416,6411845632,8579645440
202,1765272979773,3504,3504,3504,3504,3504,3504,3504,3504,38.64598083496094,38.99120330810547,37.196800231933594,37.706443786621094,37.8009033203125,37.73652648925781,37.79730224609375,38.33099365234375,38.31120300292969,9.523809432983398,5,5,5,0,0,0,0,9.669599533081055,8589934592,9663676416,6411026432,8579645440
204,1765272979976,3504,3504,3504,3504,3504,3504,3504,3504,38.64598083496094,38.99120330810547,37.196800231933594,37.706443786621094,37.8009033203125,37.73652648925781,37.79730224609375,38.33099365234375,38.31120300292969,10,10,4.761904716491699,4.761904716491699,0,4.761904716491699,4.761904716491699,0,9.669599533081055,8589934592,9663676416,6393413632,8579645440
204,1765272980180,3504,3504,3504,3504,3504,3504,3504,3504,38.64598083496094,38.99120330810547,37.196800231933594,37.706443786621094,37.8009033203125,37.73652648925781,37.79730224609375,38.33099365234375,38.31120300292969,9.523809432983398,9.523809432983398,0,10,20,0,0,0,8.178264617919922,8589934592,9663676416,6393413632,8579645440
204,1765272980385,3504,3504,3504,3504,3504,3504,3504,3504,38.64598083496094,38.99120330810547,37.196800231933594,37.706443786621094,37.8009033203125,37.73652648925781,37.79730224609375,38.33099365234375,38.31120300292969,15.000000953674316,10.526315689086914,9.523809432983398,4.761904716491699,0,0,0,0,8.178264617919922,8589934592,9663676416,6393413632,8579645440
200,1765272980591,3504,3504,3504,3504,3504,3504,3504,3504,38.23818588256836,38.74847412109375,36.84288787841797,37.38172912597656,37.49269485473633,37.24864196777344,37.52191925048828,37.96162414550781,37.891326904296875,20,14.285715103149414,5,5,0,0,0,0,8.178264617919922,8589934592,9663676416,6384074752,8579645440
199,1765272980792,3504,3504,3504,3504,3504,3504,3504,3504,38.23818588256836,38.74847412109375,36.84288787841797,37.38172912597656,37.49269485473633,37.24864196777344,37.52191925048828,37.96162414550781,37.891326904296875,9.523809432983398,9.523809432983398,5.263157844543457,5,0,0,0,0,8.178264617919922,8589934592,9663676416,6388236288,8579645440
202,1765272980992,3504,3504,3504,3504,3504,3504,3504,3504,38.23818588256836,38.74847412109375,36.84288787841797,37.38172912597656,37.49269485473633,37.24864196777344,37.52191925048828,37.96162414550781,37.891326904296875,0,0,9.523809432983398,4.761904716491699,0,0,0,0,8.178264617919922,8589934592,9663676416,6388809728,8579645440
204,1765272981196,3504,3504,3504,3504,3504,3504,3504,3504,38.23818588256836,38.74847412109375,36.84288787841797,37.38172912597656,37.49269485473633,37.24864196777344,37.52191925048828,37.96162414550781,37.891326904296875,9.523809432983398,9.523809432983398,0,0,0,0,0,0,8.03524398803711,8589934592,9663676416,6389170176,8579645440
204,1765272981401,3504,3504,3504,3504,3504,3504,3504,3504,38.23818588256836,38.74847412109375,36.84288787841797,37.38172912597656,37.49269485473633,37.24864196777344,37.52191925048828,37.96162414550781,37.891326904296875,15.000000953674316,10,9.523809432983398,5,0,0,0,0,8.03524398803711,8589934592,9663676416,6391644160,8579645440
200,1765272981606,3504,3504,3504,3504,3504,3504,3504,3504,38.032432556152344,38.3753776550293,36.427127838134766,37.02397155761719,37.245609283447266,37.02170944213867,37.159523010253906,37.65357971191406,37.58464050292969,28.571430206298828,20,20,14.285715103149414,14.285715103149414,9.523809432983398,10,9.523809432983398,8.03524398803711,8589934592,9663676416,6386089984,8579645440
203,1765272981807,3504,3504,3504,3504,3504,3504,3504,3504,38.032432556152344,38.3753776550293,36.427127838134766,37.02397155761719,37.245609283447266,37.02170944213867,37.159523010253906,37.65357971191406,37.58464050292969,21.052631378173828,14.285715103149414,15.000000953674316,10,5,5,0,0,8.03524398803711,8589934592,9663676416,6372278272,8579645440
204,1765272982011,3504,3504,3504,3504,3504,3504,3504,3504,38.032432556152344,38.3753776550293,36.427127838134766,37.02397155761719,37.245609283447266,37.02170944213867,37.159523010253906,37.65357971191406,37.58464050292969,20,25,20,14.285715103149414,9.523809432983398,5,0,4.761904716491699,8.194271087646484,8589934592,9663676416,6362628096,8579645440
203,1765272982216,3504,3504,3504,3504,3504,3504,3504,3504,38.032432556152344,38.3753776550293,36.427127838134766,37.02397155761719,37.245609283447266,37.02170944213867,37.159523010253906,37.65357971191406,37.58464050292969,25,20,31.57894515991211,9.523809432983398,10,9.523809432983398,5,5,8.194271087646484,8589934592,9663676416,6362939392,8579645440
204,1765272982420,3504,3504,3504,3504,3504,3504,3504,3504,38.032432556152344,38.3753776550293,36.427127838134766,37.02397155761719,37.245609283447266,37.02170944213867,37.159523010253906,37.65357971191406,37.58464050292969,38.095237731933594,30.000001907348633,31.81818199157715,25,0,0,0,0,8.194271087646484,8589934592,9663676416,6356205568,8579645440
201,1765272982625,3504,3504,3504,3504,3504,3504,3504,3504,38.482765197753906,38.80223083496094,36.79266357421875,37.42296600341797,37.405357360839844,37.306236267089844,37.46797180175781,38.04737091064453,37.91427230834961,40,35,28.571430206298828,30.000001907348633,30.000001907348633,35,23.809524536132813,15.000000953674316,8.194271087646484,8589934592,9663676416,6452461568,8579645440
204,1765272982827,3504,3504,3504,3504,3504,3504,3504,3504,38.482765197753906,38.80223083496094,36.79266357421875,37.42296600341797,37.405357360839844,37.306236267089844,37.46797180175781,38.04737091064453,37.91427230834961,20,19.047618865966797,10.526315689086914,14.285715103149414,9.523809432983398,4.761904716491699,9.523809432983398,4.761904716491699,8.194271087646484,8589934592,9663676416,6392725504,8562868224
203,1765272983032,3504,3504,3504,3504,3504,3504,3504,3504,38.482765197753906,38.80223083496094,36.79266357421875,37.42296600341797,37.405357360839844,37.306236267089844,37.46797180175781,38.04737091064453,37.91427230834961,23.809524536132813,21.052631378173828,19.047618865966797,10,0,0,0,0,8.700201034545898,8589934592,9663676416,6410977280,8562868224
201,1765272983236,3504,3504,3504,3504,3504,3504,3504,3504,38.482765197753906,38.80223083496094,36.79266357421875,37.42296600341797,37.405357360839844,37.306236267089844,37.46797180175781,38.04737091064453,37.91427230834961,10,9.523809432983398,5,5,0,0,0,0,8.700201034545898,8589934592,9663676416,6410141696,8562868224
204,1765272983438,3504,3504,3504,3504,3504,3504,3504,3504,38.482765197753906,38.80223083496094,36.79266357421875,37.42296600341797,37.405357360839844,37.306236267089844,37.46797180175781,38.04737091064453,37.91427230834961,25,28.571430206298828,20,14.285715103149414,5,0,0,0,8.700201034545898,8589934592,9663676416,6412926976,8562868224
203,1765272983643,3504,3504,3504,3504,3504,3504,3504,3504,38.53927993774414,38.884090423583984,36.92469024658203,37.53776550292969,37.58452606201172,37.420310974121094,37.50885772705078,38.073482513427734,37.94403076171875,23.809524536132813,15.000000953674316,15.000000953674316,10,15.000000953674316,10,9.523809432983398,5.263157844543457,8.700201034545898,8589934592,9663676416,6395805696,8562868224
203,1765272983847,3504,3504,3504,3504,3504,3504,3504,3504,38.53927993774414,38.884090423583984,36.92469024658203,37.53776550292969,37.58452606201172,37.420310974121094,37.50885772705078,38.073482513427734,37.94403076171875,25,25,19.047618865966797,5.263157844543457,40,30.000001907348633,5.263157844543457,4.761904716491699,8.700201034545898,8589934592,9663676416,6410993664,8562868224
201,1765272984051,3504,3504,3504,3504,3504,3504,3504,3504,38.53927993774414,38.884090423583984,36.92469024658203,37.53776550292969,37.58452606201172,37.420310974121094,37.50885772705078,38.073482513427734,37.94403076171875,10,10,0,9.090909004211426,9.090909004211426,0,0,0,10.011299133300781,8589934592,9663676416,6419857408,8562868224
204,1765272984253,3504,3504,3504,3504,3504,3504,3504,3504,38.53927993774414,38.884090423583984,36.92469024658203,37.53776550292969,37.58452606201172,37.420310974121094,37.50885772705078,38.073482513427734,37.94403076171875,15.789472579956055,19.047618865966797,10,5.263157844543457,0,0,0,0,10.011299133300781,8589934592,9663676416,6420627456,8562868224
204,1765272984458,3504,3504,3504,3504,3504,3504,3504,3504,38.53927993774414,38.884090423583984,36.92469024658203,37.53776550292969,37.58452606201172,37.420310974121094,37.50885772705078,38.073482513427734,37.94403076171875,19.047618865966797,10.526315689086914,9.523809432983398,9.523809432983398,0,4.761904716491699,0,0,10.011299133300781,8589934592,9663676416,6428688384,8554479616
203,1765272984663,3504,3504,3504,3504,3504,3504,3504,3504,40.139278411865234,40.59665298461914,38.30699920654297,38.85646057128906,37.99849319458008,37.80400085449219,37.850860595703125,38.60362243652344,38.29768753051758,10,9.523809432983398,5,5,0,4.545454502105713,0,0,10.011299133300781,8589934592,9663676416,6423429120,8554479616
204,1765272984867,3504,3504,3504,3504,3504,3504,3504,3504,40.139278411865234,40.59665298461914,38.30699920654297,38.85646057128906,37.99849319458008,37.80400085449219,37.850860595703125,38.60362243652344,38.29768753051758,33.333335876464844,33.333335876464844,23.809524536132813,15.000000953674316,0,0,0,0,10.011299133300781,8589934592,9663676416,6436782080,8554479616
202,1765272985072,3504,3504,3504,3504,3504,3504,3504,3504,40.139278411865234,40.59665298461914,38.30699920654297,38.85646057128906,37.99849319458008,37.80400085449219,37.850860595703125,38.60362243652344,38.29768753051758,40,42.105262756347656,30.000001907348633,33.333335876464844,4.545454502105713,0,0,0,9.512577056884766,8589934592,9663676416,6419283968,8554479616
204,1765272985275,3504,3504,3504,3504,3504,3504,3504,3504,40.139278411865234,40.59665298461914,38.30699920654297,38.85646057128906,37.99849319458008,37.80400085449219,37.850860595703125,38.60362243652344,38.29768753051758,60.000003814697266,47.619049072265625,45,35,0,0,0,0,9.512577056884766,8589934592,9663676416,6448185344,8554479616
204,1765272985479,3504,3504,3504,3504,3504,3504,3504,3504,40.139278411865234,40.59665298461914,38.30699920654297,38.85646057128906,37.99849319458008,37.80400085449219,37.850860595703125,38.60362243652344,38.29768753051758,40,36.842105865478516,33.333335876464844,25,0,0,0,0,9.512577056884766,8589934592,9663676416,6458523648,8554479616
202,1765272985684,3504,3504,3504,3504,3504,3504,3504,3504,37.63011169433594,38.11699676513672,36.15863037109375,36.76291275024414,37.13515090942383,36.89099884033203,36.763160705566406,37.32501983642578,37.21180725097656,47.619049072265625,33.333335876464844,21.052631378173828,35,0,0,0,0,9.512577056884766,8589934592,9663676416,6463078400,8554479616
204,1765272985887,3504,3504,3504,3504,3504,3504,3504,3504,37.63011169433594,38.11699676513672,36.15863037109375,36.76291275024414,37.13515090942383,36.89099884033203,36.763160705566406,37.32501983642578,37.21180725097656,15.000000953674316,15.000000953674316,14.285715103149414,14.285715103149414,0,0,4.761904716491699,0,9.512577056884766,8589934592,9663676416,6462046208,8554479616
202,1765272986092,3504,3504,3504,3504,3504,3504,3504,3504,37.63011169433594,38.11699676513672,36.15863037109375,36.76291275024414,37.13515090942383,36.89099884033203,36.763160705566406,37.32501983642578,37.21180725097656,21.052631378173828,19.047618865966797,15.000000953674316,14.285715103149414,4.761904716491699,0,0,0,8.766820907592773,8589934592,9663676416,6463799296,8554479616
201,1765272986295,3504,3504,3504,3504,3504,3504,3504,3504,37.63011169433594,38.11699676513672,36.15863037109375,36.76291275024414,37.13515090942383,36.89099884033203,36.763160705566406,37.32501983642578,37.21180725097656,19.047618865966797,15.000000953674316,19.047618865966797,10,20,14.285715103149414,5,0,8.766820907592773,8589934592,9663676416,6494371840,8554479616
204,1765272986497,3504,3504,3504,3504,3504,3504,3504,3504,37.63011169433594,38.11699676513672,36.15863037109375,36.76291275024414,37.13515090942383,36.89099884033203,36.763160705566406,37.32501983642578,37.21180725097656,15.000000953674316,10,5,0,0,0,4.761904716491699,0,8.766820907592773,8589934592,9663676416,6494371840,8554479616
204,1765272986701,3504,3504,3504,3504,3504,3504,3504,3504,37.52215576171875,38.06452178955078,36.16905212402344,36.70655059814453,36.78409957885742,36.705665588378906,36.606964111328125,37.231361389160156,37.0187873840332,38.095237731933594,28.571430206298828,25,25,4.761904716491699,0,0,0,8.766820907592773,8589934592,9663676416,6501433344,8554479616
204,1765272986906,3504,3504,3504,3504,3504,3504,3504,3504,37.52215576171875,38.06452178955078,36.16905212402344,36.70655059814453,36.78409957885742,36.705665588378906,36.606964111328125,37.231361389160156,37.0187873840332,9.523809432983398,0,9.523809432983398,9.090909004211426,0,0,0,0,8.766820907592773,8589934592,9663676416,6500859904,8554479616
203,1765272987111,3504,3504,3504,3504,3504,3504,3504,3504,37.52215576171875,38.06452178955078,36.16905212402344,36.70655059814453,36.78409957885742,36.705665588378906,36.606964111328125,37.231361389160156,37.0187873840332,30.000001907348633,23.809524536132813,21.052631378173828,25,0,0,0,0,9.019474029541016,8589934592,9663676416,6496927744,8554479616
204,1765272987315,3504,3504,3504,3504,3504,3504,3504,3504,37.52215576171875,38.06452178955078,36.16905212402344,36.70655059814453,36.78409957885742,36.705665588378906,36.606964111328125,37.231361389160156,37.0187873840332,20,23.809524536132813,14.285715103149414,5,0,0,0,0,9.019474029541016,8589934592,9663676416,6497452032,8554479616
200,1765272987520,3504,3504,3504,3504,3504,3504,3504,3504,37.09248352050781,37.51645278930664,35.77448272705078,36.22184371948242,36.42626190185547,36.384033203125,36.417747497558594,36.88311004638672,36.73474884033203,0,5,4.761904716491699,10,0,0,0,0,9.019474029541016,8589934592,9663676416,6492372992,8554479616
201,1765272987721,3504,3504,3504,3504,3504,3504,3504,3504,37.09248352050781,37.51645278930664,35.77448272705078,36.22184371948242,36.42626190185547,36.384033203125,36.417747497558594,36.88311004638672,36.73474884033203,10,5.263157844543457,0,4.761904716491699,0,0,0,0,9.019474029541016,8589934592,9663676416,6476791808,8554479616
201,1765272987924,3504,3504,3504,3504,3504,3504,3504,3504,37.09248352050781,37.51645278930664,35.77448272705078,36.22184371948242,36.42626190185547,36.384033203125,36.417747497558594,36.88311004638672,36.73474884033203,19.047618865966797,15.000000953674316,10,10,0,0,0,0,9.019474029541016,8589934592,9663676416,6485295104,8554479616
200,1765272988126,3504,3504,3504,3504,3504,3504,3504,3504,37.09248352050781,37.51645278930664,35.77448272705078,36.22184371948242,36.42626190185547,36.384033203125,36.417747497558594,36.88311004638672,36.73474884033203,15.000000953674316,19.047618865966797,19.047618865966797,10,0,0,0,0,8.923576354980469,8589934592,9663676416,6497222656,8554479616
200,1765272988327,3504,3504,3504,3504,3504,3504,3504,3504,37.09248352050781,37.51645278930664,35.77448272705078,36.22184371948242,36.42626190185547,36.384033203125,36.417747497558594,36.88311004638672,36.73474884033203,20,20,10.526315689086914,15.789472579956055,0,0,0,0,8.923576354980469,8589934592,9663676416,6498287616,8554479616
204,1765272988528,3504,3504,3504,3504,3504,3504,3504,3504,36.917266845703125,37.142547607421875,35.41381072998047,35.97441864013672,36.1831169128418,36.07789611816406,36.21844482421875,36.688873291015625,36.51719665527344,20,10,10,14.285715103149414,0,0,0,0,8.923576354980469,8589934592,9663676416,6498172928,8554479616
204,1765272988733,3504,3504,3504,3504,3504,3504,3504,3504,36.917266845703125,37.142547607421875,35.41381072998047,35.97441864013672,36.1831169128418,36.07789611816406,36.21844482421875,36.688873291015625,36.51719665527344,21.052631378173828,23.809524536132813,23.809524536132813,10,4.761904716491699,0,0,0,8.923576354980469,8589934592,9663676416,6502121472,8554479616
204,1765272988938,3504,3504,3504,3504,3504,3504,3504,3504,36.917266845703125,37.142547607421875,35.41381072998047,35.97441864013672,36.1831169128418,36.07789611816406,36.21844482421875,36.688873291015625,36.51719665527344,23.809524536132813,20,14.285715103149414,10,0,0,0,0,8.923576354980469,8589934592,9663676416,6495485952,8546091008
201,1765272989143,3504,3504,3504,3504,3504,3504,3504,3504,36.917266845703125,37.142547607421875,35.41381072998047,35.97441864013672,36.1831169128418,36.07789611816406,36.21844482421875,36.688873291015625,36.51719665527344,30.000001907348633,25,10.526315689086914,14.285715103149414,15.000000953674316,14.285715103149414,0,0,8.40679931640625,8589934592,9663676416,6474006528,8537702400
204,1765272989345,3504,3504,3504,3504,3504,3504,3504,3504,36.917266845703125,37.142547607421875,35.41381072998047,35.97441864013672,36.1831169128418,36.07789611816406,36.21844482421875,36.688873291015625,36.51719665527344,10,9.523809432983398,9.523809432983398,0,0,0,0,0,8.40679931640625,8589934592,9663676416,6470434816,8537702400
204,1765272989550,3504,3504,3504,3504,3504,3504,3504,3504,36.92429733276367,37.14604568481445,35.39940643310547,36.00804901123047,36.18898010253906,36.01506805419922,36.16193389892578,36.66493606567383,36.43059539794922,5,10.526315689086914,0,9.523809432983398,0,0,0,0,8.40679931640625,8589934592,9663676416,6469386240,8537702400
204,1765272989755,3504,3504,3504,3504,3504,3504,3504,3504,36.92429733276367,37.14604568481445,35.39940643310547,36.00804901123047,36.18898010253906,36.01506805419922,36.16193389892578,36.66493606567383,36.43059539794922,14.285715103149414,14.285715103149414,10,10,0,4.761904716491699,0,0,8.40679931640625,8589934592,9663676416,6444892160,8520925184
